name,cod_distrito,distrito,geometry
Li-Sushi,11,Carabanchel,POINT (-3.7487385 40.3804341)
Lied Restauración,21,Barajas,POINT (-3.5786894 40.4506532)
Lima Limón,3,Retiro,POINT (-3.6739201 40.4140698)
Lima Nikkei,6,Tetuán,POINT (-3.6915199 40.4623208)
Limanta,18,Villa de Vallecas,POINT (-3.642794 40.384021)
Limo,7,Chamberí,POINT (-3.6952899 40.4415489)
Lisanti,6,Tetuán,POINT (-3.6921394 40.466085)
Little Dragon,1,Centro,POINT (-3.7093953 40.4241124)
Little Hotpot,7,Chamberí,POINT (-3.7131558 40.4253919)
Livin' Japan,1,Centro,POINT (-3.6994828 40.4106293)
Lizarrán,4,Salamanca,POINT (-3.6738454 40.4237017)
Lizarrán,1,Centro,POINT (-3.7245461 40.4073062)
Lizarrán,16,Hortaleza,POINT (-3.636245 40.462842)
Lizarrán,9,Moncloa-Aravaca,POINT (-3.7180615 40.4345138)
Lizarrán,21,Barajas,POINT (-3.5777489 40.4741288)
Lizarrán,1,Centro,POINT (-3.7086053 40.4140502)
Lizarrán,4,Salamanca,POINT (-3.6693989 40.4275863)
Lizarrán,5,Chamartín,POINT (-3.6769067 40.4555656)
Lizarrán,6,Tetuán,POINT (-3.6920165 40.4567035)
Lizarrán,5,Chamartín,POINT (-3.6852434 40.458978)
Lizarrán,7,Chamberí,POINT (-3.70409 40.4363248)
Lizarrán,7,Chamberí,POINT (-3.6998999 40.4371202)
Lizarrán,8,Fuencarral-El Pardo,POINT (-3.7180802 40.4869549)
Lizarrán,7,Chamberí,POINT (-3.7026709 40.4285288)
Lizarrán,7,Chamberí,POINT (-3.6944365 40.4272055)
Llagar La Llobera,7,Chamberí,POINT (-3.6997771 40.4316141)
Llagar de Maiquez,3,Retiro,POINT (-3.6731304 40.4190475)
Lobato,16,Hortaleza,POINT (-3.6506245 40.4724643)
Lobbo,5,Chamartín,POINT (-3.6807721 40.4429472)
Lobito de Mar Madrid,4,Salamanca,POINT (-3.6865491 40.4237946)
Lobsterie,1,Centro,POINT (-3.696923 40.4228481)
Locheng Paidang,12,Usera,POINT (-3.7079663 40.3846906)
Loft 39,4,Salamanca,POINT (-3.6842471 40.4260415)
Lola & Co,1,Centro,POINT (-3.6964271 40.4226186)
Lola Gastrobar,21,Barajas,POINT (-3.5923998 40.4621694)
Lola Si Mola,1,Centro,POINT (-3.6965549 40.4132413)
Loreto,1,Centro,POINT (-3.7045076 40.4218542)
Los 2 Amigos,11,Carabanchel,POINT (-3.744312 40.3862917)
Los 2 Amigos III,11,Carabanchel,POINT (-3.7445864 40.3876369)
Los 33,1,Centro,POINT (-3.6948322 40.4238621)
Los Amigos,1,Centro,POINT (-3.7078695 40.4189787)
Los Andenes,7,Chamberí,POINT (-3.7104884 40.4351301)
Los Arcos,1,Centro,POINT (-3.706646 40.4150063)
Los Arcos de Ponzano,7,Chamberí,POINT (-3.6992799 40.4378928)
Los Arrieros,1,Centro,POINT (-3.7121012 40.4158907)
Los Arroces de Segis,6,Tetuán,POINT (-3.6933227 40.4639317)
Los Arroces de Segis 2,6,Tetuán,POINT (-3.6934265 40.4623292)
Los Arroces de la Finca,21,Barajas,POINT (-3.5826265 40.4712461)
Los Austrias,9,Moncloa-Aravaca,POINT (-3.7331697 40.4323482)
Los Barriles,18,Villa de Vallecas,POINT (-3.6194854 40.3735088)
Los Barriletes,4,Salamanca,POINT (-3.6693494 40.4213404)
Los Buenos Caldos,6,Tetuán,POINT (-3.69686 40.45032)
Los Cantaritos,12,Usera,POINT (-3.7041872 40.3866356)
Los Carnales,1,Centro,POINT (-3.7024087 40.4238247)
Los Castaños,2,Arganzuela,POINT (-3.6931749 40.3881674)
Los Castaños II,12,Usera,POINT (-3.6913904 40.3862517)
Los Chuchis,2,Arganzuela,POINT (-3.7010846 40.4072863)
Los Cotos,2,Arganzuela,POINT (-3.6951226 40.3992807)
Los Fogones,19,Vicálvaro,POINT (-3.5579537 40.402269)
Los Galayos,1,Centro,POINT (-3.7066972 40.4148825)
Los Galeones,21,Barajas,POINT (-3.571595 40.450161)
Los Gallegos,21,Barajas,POINT (-3.5813647 40.4714189)
Los Guacamoles,1,Centro,POINT (-3.6978573 40.4217255)
Los Guacamoles,8,Fuencarral-El Pardo,POINT (-3.6946401 40.5067403)
Los Herreros,18,Villa de Vallecas,POINT (-3.6390332 40.3755275)
Los Hierros,7,Chamberí,POINT (-3.7180696 40.4274667)
Los Il Posto di Conde,4,Salamanca,POINT (-3.6756192 40.4282284)
Los Madroños,1,Centro,POINT (-3.7020664 40.4142275)
Los Mariscos,13,Puente de Vallecas,POINT (-3.664788 40.3965239)
Los Maños,16,Hortaleza,POINT (-3.638933 40.4673039)
Los Mesegares,11,Carabanchel,POINT (-3.7455481 40.3867454)
Los Metales Bar & Kitchen,2,Arganzuela,POINT (-3.6908882 40.3924353)
Los Molinos II,20,San Blas-Canillejas,POINT (-3.629114 40.4343149)
Los Montes de Galicia,4,Salamanca,POINT (-3.6682597 40.4347469)
Los Más Canalla,7,Chamberí,POINT (-3.7082512 40.4375132)
Los Nachos de Oro,15,Ciudad Lineal,POINT (-3.6546807 40.4357803)
Los Nuevos Aros,6,Tetuán,POINT (-3.6991926 40.460743)
Los Parros,15,Ciudad Lineal,POINT (-3.6436812 40.4366606)
Los Pepes,6,Tetuán,POINT (-3.7001592 40.4594682)
Los Pescaítos,5,Chamartín,POINT (-3.6727013 40.4578912)
Los Porfiados,1,Centro,POINT (-3.6989426 40.4101444)
Los Remos,9,Moncloa-Aravaca,POINT (-3.8115195 40.4675695)
Los Rotos,1,Centro,POINT (-3.6950964 40.4128773)
Los Tejares Bajos,4,Salamanca,POINT (-3.6728229 40.4286497)
Los Tejares Bajos 2,4,Salamanca,POINT (-3.6731219 40.428663)
Los Tiernos,1,Centro,POINT (-3.7087326 40.4106751)
Los Toledanos,11,Carabanchel,POINT (-3.7828501 40.380995)
Los Torreznos,7,Chamberí,POINT (-3.697639 40.4414742)
Los Torreznos,5,Chamartín,POINT (-3.6687265 40.4479887)
Los Tres Cerditos,1,Centro,POINT (-3.7169005 40.4204833)
Los Volcanes,6,Tetuán,POINT (-3.6977128 40.4551751)
Los andenes,2,Arganzuela,POINT (-3.7127986 40.4049776)
Los fogones de la abuela Pilar,19,Vicálvaro,POINT (-3.6234106 40.3962335)
Los pequeños Aro,6,Tetuán,POINT (-3.7060092 40.4503587)
Los Ángeles,7,Chamberí,POINT (-3.7116055 40.4318093)
Los Ángeles,1,Centro,POINT (-3.7123383 40.4101937)
Love Company,1,Centro,POINT (-3.7055554 40.4210245)
Lu&Cia,5,Chamartín,POINT (-3.6742025 40.4471055)
Lua,7,Chamberí,POINT (-3.6957761 40.4328894)
Luis,4,Salamanca,POINT (-3.6722018 40.436105)
Luis,2,Arganzuela,POINT (-3.7011909 40.3958958)
Luke,1,Centro,POINT (-3.6937246 40.4236005)
Luna Rossa,1,Centro,POINT (-3.7072785 40.4231356)
Lunch & Dinner,16,Hortaleza,POINT (-3.6645676 40.4876894)
Lunática,7,Chamberí,POINT (-3.714687 40.4389133)
Luo's,7,Chamberí,POINT (-3.7148081 40.4310196)
Lupara Bar,21,Barajas,POINT (-3.5857412 40.4696892)
Lupita Cuzco,1,Centro,POINT (-3.7108165 40.4231503)
Lupita IV,13,Puente de Vallecas,POINT (-3.6652164 40.3971312)
Luxury,7,Chamberí,POINT (-3.704908 40.4302666)
López & López,1,Centro,POINT (-3.7042749 40.409469)
Lúa,4,Salamanca,POINT (-3.6722294 40.4363181)
Lúbora,6,Tetuán,POINT (-3.696741 40.4520166)
M,6,Tetuán,POINT (-3.7011998 40.4475354)
MI causa,6,Tetuán,POINT (-3.7022178 40.4499651)
MU! El Placer de la Carne,1,Centro,POINT (-3.7040631 40.4194856)
Ma Bretagne,7,Chamberí,POINT (-3.7021949 40.4255556)
Maca,2,Arganzuela,POINT (-3.7018925 40.3986865)
Macao,1,Centro,POINT (-3.7003953 40.4154674)
Macarena Madrid,2,Arganzuela,POINT (-3.6914466 40.3906957)
Maceira,1,Centro,POINT (-3.6954921 40.4127311)
Machico,6,Tetuán,POINT (-3.6863592 40.4690138)
Macoes,10,Latina,POINT (-3.7356235 40.4119117)
Macuto,7,Chamberí,POINT (-3.7051152 40.4256072)
Mad Café,1,Centro,POINT (-3.7088555 40.4122689)
Mad Mad Vegan,1,Centro,POINT (-3.7028759 40.4111151)
Mad Mad Vegan,1,Centro,POINT (-3.6985824 40.4227628)
Madam,1,Centro,POINT (-3.7056397 40.4220781)
Madre Mía - Restaurante,10,Latina,POINT (-3.7326293 40.4144127)
Madrid Grill,1,Centro,POINT (-3.7070637 40.4176632)
Madrid Oyster Bar,1,Centro,POINT (-3.6898996 40.4217083)
Madrí Madre,1,Centro,POINT (-3.7148858 40.4238426)
Magaly,15,Ciudad Lineal,POINT (-3.6564894 40.4411054)
Magasand,4,Salamanca,POINT (-3.6879407 40.420955)
Magerit,7,Chamberí,POINT (-3.7144296 40.4317149)
Magumar,7,Chamberí,POINT (-3.7066588 40.4269697)
Main,16,Hortaleza,POINT (-3.6128924 40.4864293)
Maison Umami,16,Hortaleza,POINT (-3.6131297 40.494248)
Maitake,4,Salamanca,POINT (-3.6828588 40.4217694)
Maitia,5,Chamartín,POINT (-3.6795829 40.4547497)
Majar,17,Villaverde,POINT (-3.6857159 40.3545335)
Makan Saj,6,Tetuán,POINT (-3.6890751 40.4772057)
Maki,8,Fuencarral-El Pardo,POINT (-3.6778799 40.5090519)
Maki,1,Centro,POINT (-3.7019608 40.4243721)
Makitake,6,Tetuán,POINT (-3.6861848 40.4743227)
Makitake,8,Fuencarral-El Pardo,POINT (-3.6715777 40.5006171)
Makkila,7,Chamberí,POINT (-3.6971705 40.4258191)
Malacatín,1,Centro,POINT (-3.7076364 40.4103182)
Malafemmena,4,Salamanca,POINT (-3.6682804 40.4264613)
Malatesta,1,Centro,POINT (-3.7070404 40.416689)
Mallorca,7,Chamberí,POINT (-3.6945063 40.4268437)
Mallorca en Madrid,3,Retiro,POINT (-3.6680404 40.4124005)
Malocchio,6,Tetuán,POINT (-3.6955516 40.4543301)
Malos,7,Chamberí,POINT (-3.7031527 40.4267901)
Malpica,1,Centro,POINT (-3.7047343 40.4216762)
Mama Campo,7,Chamberí,POINT (-3.7005983 40.4323784)
Mama Dumplings,1,Centro,POINT (-3.710077 40.4163594)
Mama Pizza,17,Villaverde,POINT (-3.7077781 40.344919)
Mama Teresa Burger,2,Arganzuela,POINT (-3.6964406 40.4038286)
Mamazzita,4,Salamanca,POINT (-3.6895084 40.4267123)
Mami Burguer,14,Moratalaz,POINT (-3.6384589 40.4105927)
Mami Tacos Birrieria,7,Chamberí,POINT (-3.7034585 40.4284804)
Mamma Juana,15,Ciudad Lineal,POINT (-3.6373926 40.438217)
Mamá Campo,8,Fuencarral-El Pardo,POINT (-3.7265884 40.4916003)
Mamá Chicó,1,Centro,POINT (-3.7042746 40.4220859)
Mandarin Express,6,Tetuán,POINT (-3.7002056 40.4504349)
Mandarina Plant-Based Kitchen,1,Centro,POINT (-3.7157166 40.4248651)
Mandela 100,1,Centro,POINT (-3.7038934 40.4093227)
Mandioca,7,Chamberí,POINT (-3.7047662 40.4319419)
Manila Bar,6,Tetuán,POINT (-3.6963253 40.4622445)
Manka Peruano,6,Tetuán,POINT (-3.7034677 40.4529321)
Manolita Chen,4,Salamanca,POINT (-3.6814898 40.4240084)
Mar Food,8,Fuencarral-El Pardo,POINT (-3.6718261 40.50502)
Mar Y Tierra,5,Chamartín,POINT (-3.6785665 40.4556915)
Mar y Sal,2,Arganzuela,POINT (-3.6977947 40.3979939)
Mar y Tierra,20,San Blas-Canillejas,POINT (-3.6237555 40.4383276)
Mar y Tierra Montecarmelo,8,Fuencarral-El Pardo,POINT (-3.7101375 40.5045083)
Maracca,7,Chamberí,POINT (-3.7005228 40.4395809)
Maramor,3,Retiro,POINT (-3.6774166 40.4068648)
Marbella,5,Chamartín,POINT (-3.6764557 40.4591822)
Marcelino,9,Moncloa-Aravaca,POINT (-3.7215974 40.4290921)
Mareas Vivas,1,Centro,POINT (-3.7075029 40.4193115)
Marengo,1,Centro,POINT (-3.6968944 40.4206154)
Mariano,1,Centro,POINT (-3.6969025 40.4137702)
Maricastaña,1,Centro,POINT (-3.7041956 40.4221388)
Marieta,4,Salamanca,POINT (-3.6876648 40.4337426)
Marimorena La Barra de Macarena,2,Arganzuela,POINT (-3.6922299 40.3910831)
Mariscos la Toledana,6,Tetuán,POINT (-3.6984558 40.4501504)
Marisquería Melgar,2,Arganzuela,POINT (-3.7143383 40.3972311)
Marisquería Norte Sur,6,Tetuán,POINT (-3.7041636 40.446343)
Marisquería Norte-Sur 2,5,Chamartín,POINT (-3.6746609 40.4583127)
Marisquería O'Rosal,9,Moncloa-Aravaca,POINT (-3.7226653 40.4315158)
Marisquería O´Portiño,2,Arganzuela,POINT (-3.6982766 40.3941176)
Marisquería Pirri,11,Carabanchel,POINT (-3.7405277 40.3722437)
Marisquería Ribeira do Mino,1,Centro,POINT (-3.700393 40.4244399)
Marisquería WowCrab,6,Tetuán,POINT (-3.7041594 40.4464482)
Marsellus Barbacoa,8,Fuencarral-El Pardo,POINT (-3.6720152 40.5002548)
Martes13,21,Barajas,POINT (-3.5817898 40.4730128)
Maru,1,Centro,POINT (-3.6977883 40.4197579)
Maruzzella,6,Tetuán,POINT (-3.6996769 40.4461718)
Marzeah,5,Chamartín,POINT (-3.6770067 40.4490726)
María Bonita,7,Chamberí,POINT (-3.7124108 40.4260872)
María Bonita,1,Centro,POINT (-3.7005695 40.4115727)
María Bonita Imperial,2,Arganzuela,POINT (-3.7153686 40.4011352)
María Bonita Río Tacobar,2,Arganzuela,POINT (-3.709003 40.3987485)
María La Lia,1,Centro,POINT (-3.7119728 40.4115906)
María Malagueta,20,San Blas-Canillejas,POINT (-3.6044093 40.4273627)
Mas Y Mas,6,Tetuán,POINT (-3.6953658 40.4531655)
Masa Naomi,6,Tetuán,POINT (-3.7006244 40.4526218)
Masala Darbar,1,Centro,POINT (-3.6966921 40.4132634)
Mashita,1,Centro,POINT (-3.7096858 40.420396)
Massa,1,Centro,POINT (-3.6990593 40.4226652)
Mastropiero,7,Chamberí,POINT (-3.704346 40.4258489)
Matako Sushi,7,Chamberí,POINT (-3.7011572 40.4298565)
Matcha,6,Tetuán,POINT (-3.6963682 40.4601648)
Materia Prima,5,Chamartín,POINT (-3.6885983 40.4562245)
Matilda,1,Centro,POINT (-3.6943434 40.4110877)
Matsuri,15,Ciudad Lineal,POINT (-3.6345377 40.443889)
Matsuri,20,San Blas-Canillejas,POINT (-3.6218016 40.4536932)
Matteo Cucina Italiana,4,Salamanca,POINT (-3.6857123 40.426937)
Matute 12,1,Centro,POINT (-3.6999242 40.4135367)
Mawersa,20,San Blas-Canillejas,POINT (-3.6276096 40.4371242)
Mawey,7,Chamberí,POINT (-3.702372 40.4317789)
Mayor Taperia 2,1,Centro,POINT (-3.704848 40.4150187)
Mayte Commodore,5,Chamartín,POINT (-3.6855307 40.4457819)
Mazarino,7,Chamberí,POINT (-3.694087 40.4329933)
Medina,6,Tetuán,POINT (-3.7191414 40.472491)
Mediterrae,3,Retiro,POINT (-3.6702131 40.4131354)
Mediterráneo,18,Villa de Vallecas,POINT (-3.5890132 40.3457194)
Mediterráneo,3,Retiro,POINT (-3.6715336 40.4066426)
Mediterráneo,4,Salamanca,POINT (-3.6861041 40.4239592)
Megu,2,Arganzuela,POINT (-3.7113274 40.4033142)
Mejillón,7,Chamberí,POINT (-3.6957079 40.426884)
Member's,6,Tetuán,POINT (-3.6920211 40.4566427)
Membibre,7,Chamberí,POINT (-3.7130004 40.4349117)
Menomale,7,Chamberí,POINT (-3.7063068 40.4285028)
Menta y Cilantro,21,Barajas,POINT (-3.5760332 40.4459968)
Menudeo,4,Salamanca,POINT (-3.6745517 40.4296984)
Mercado Provenzal,7,Chamberí,POINT (-3.6988537 40.426927)
Mercado chamberi (juanchos),7,Chamberí,POINT (-3.6975804 40.4362478)
Mercado de San Isidro,10,Latina,POINT (-3.7514343 40.4119493)
Mercado de la Reina,1,Centro,POINT (-3.6987737 40.4196362)
Mercato Ballarò,7,Chamberí,POINT (-3.6968329 40.4310487)
Mercato Italiano,7,Chamberí,POINT (-3.6961438 40.4415803)
Merci,1,Centro,POINT (-3.6942512 40.4222548)
Mero México,1,Centro,POINT (-3.7013148 40.4156742)
Meson El Espín,3,Retiro,POINT (-3.6734978 40.417992)
Mesón 5Jotas,4,Salamanca,POINT (-3.6862478 40.4361971)
Mesón A Ría de Noia,2,Arganzuela,POINT (-3.7052051 40.3983242)
Mesón A'Barca,12,Usera,POINT (-3.7028799 40.3834454)
Mesón A'Ribeira,2,Arganzuela,POINT (-3.7092591 40.3958388)
Mesón Asturies,1,Centro,POINT (-3.7266641 40.4119928)
Mesón Babieca,7,Chamberí,POINT (-3.714145 40.4401613)
Mesón Benavente,6,Tetuán,POINT (-3.7005 40.46584)
Mesón Burgalés,16,Hortaleza,POINT (-3.641349 40.4729893)
Mesón Calzada,7,Chamberí,POINT (-3.702518 40.4303042)
Mesón Charro,8,Fuencarral-El Pardo,POINT (-3.77809 40.51992)
Mesón Cubano,7,Chamberí,POINT (-3.7033819 40.4301132)
Mesón Del Bacalao,1,Centro,POINT (-3.7116158 40.4218125)
Mesón Del Curro,8,Fuencarral-El Pardo,POINT (-3.7206007 40.4792978)
Mesón El Huevo,1,Centro,POINT (-3.7084167 40.4150776)
Mesón El Jamón,1,Centro,POINT (-3.7090951 40.4220558)
Mesón El Manchego,6,Tetuán,POINT (-3.6929909 40.4675184)
Mesón El Molinero,10,Latina,POINT (-3.7441719 40.3972995)
Mesón El Rincón de El Bierzo,2,Arganzuela,POINT (-3.7129926 40.4030627)
Mesón El Tonel,11,Carabanchel,POINT (-3.7409603 40.3811019)
Mesón El Águila,19,Vicálvaro,POINT (-3.6071513 40.4015691)
Mesón Gallego,8,Fuencarral-El Pardo,POINT (-3.6926733 40.4857882)
Mesón Gallego I,6,Tetuán,POINT (-3.69886 40.46461)
Mesón Gallego II,6,Tetuán,POINT (-3.69806 40.46367)
Mesón Gallego III,6,Tetuán,POINT (-3.6971507 40.4644344)
Mesón Gallego San Blas,20,San Blas-Canillejas,POINT (-3.6158566 40.4271746)
Mesón Gregorio III,1,Centro,POINT (-3.7077263 40.4165193)
Mesón Hípica,10,Latina,POINT (-3.7955025 40.3840806)
Mesón José Luis,5,Chamartín,POINT (-3.6902476 40.4474802)
Mesón José Luis,4,Salamanca,POINT (-3.6878248 40.4362441)
Mesón La Mazmorra,1,Centro,POINT (-3.7083714 40.4149486)
Mesón La Peseta,11,Carabanchel,POINT (-3.7553934 40.3620309)
Mesón Lucio,11,Carabanchel,POINT (-3.7510773 40.3733802)
Mesón Navazul,6,Tetuán,POINT (-3.6977386 40.463109)
Mesón O'Grove,1,Centro,POINT (-3.7250688 40.4135861)
Mesón O'Luar,1,Centro,POINT (-3.7078499 40.4222044)
Mesón Oro y Plata,7,Chamberí,POINT (-3.70222 40.4293965)
Mesón Pepe’s,16,Hortaleza,POINT (-3.6704398 40.4828526)
Mesón Planeta,1,Centro,POINT (-3.700022 40.4223055)
Mesón Puerto de Foncebadón,13,Puente de Vallecas,POINT (-3.6575566 40.3930149)
Mesón Restaurante,2,Arganzuela,POINT (-3.7096881 40.3947329)
Mesón Rincón de la Cava,1,Centro,POINT (-3.7081931 40.4150603)
Mesón San Isidro,2,Arganzuela,POINT (-3.71855 40.39777)
Mesón Serrano,12,Usera,POINT (-3.695076 40.3805489)
Mesón Sidrería Arturo,16,Hortaleza,POINT (-3.6414601 40.4730039)
Mesón Toledo,6,Tetuán,POINT (-3.7099348 40.4779686)
Mesón Txistu,6,Tetuán,POINT (-3.6936334 40.4625665)
Mesón de Don Carnal,1,Centro,POINT (-3.7083877 40.4150111)
Mesón de Marcos,15,Ciudad Lineal,POINT (-3.6556551 40.4423809)
Mesón de la Cerveza,1,Centro,POINT (-3.7081329 40.4143982)
Mesón de la Guitarra,1,Centro,POINT (-3.7082891 40.4152265)
Mesón de la Tortilla,1,Centro,POINT (-3.7082345 40.4151501)
Mesón del Boquerón,1,Centro,POINT (-3.7082627 40.4151825)
Mesón del Champiñón,1,Centro,POINT (-3.7081912 40.4150136)
Mesón del Cid,7,Chamberí,POINT (-3.6945077 40.4400532)
Mesón del Cordero,10,Latina,POINT (-3.7440537 40.3967811)
Mesón del Pardo,8,Fuencarral-El Pardo,POINT (-3.7767025 40.5194084)
Mesón del Rastro,1,Centro,POINT (-3.7086337 40.4096809)
Mesón del Tío Aquilino,13,Puente de Vallecas,POINT (-3.6698483 40.3847466)
Mesón el Puchero,15,Ciudad Lineal,POINT (-3.6499669 40.431804)
Mesón la Cascada,11,Carabanchel,POINT (-3.744312 40.3729747)
Mesón la esquina gallega,2,Arganzuela,POINT (-3.6923224 40.4008631)
Mesón los Arcos,10,Latina,POINT (-3.7540135 40.4024546)
Mesón-Restaurante Ferreiro,1,Centro,POINT (-3.7218587 40.4215494)
Metro Bistro - Plaza Mayor,1,Centro,POINT (-3.7067543 40.4146092)
Metropoli,20,San Blas-Canillejas,POINT (-3.6043667 40.4270644)
Mexcalista,1,Centro,POINT (-3.6985937 40.4144502)
Mezcal,3,Retiro,POINT (-3.6778097 40.406527)
Mezza & Co,7,Chamberí,POINT (-3.6928526 40.4374926)
Mi Estrella,10,Latina,POINT (-3.7377034 40.3952801)
Mi cocina asiática,16,Hortaleza,POINT (-3.6587789 40.4949227)
Mi fresh sushi,14,Moratalaz,POINT (-3.649627 40.4046592)
Mi lindo Ecuador,6,Tetuán,POINT (-3.7006103 40.459105)
Midang,6,Tetuán,POINT (-3.7018349 40.4502304)
Mifreshushi,14,Moratalaz,POINT (-3.6489385 40.4069266)
Miguelón,15,Ciudad Lineal,POINT (-3.6419218 40.4366702)
Miho Sushi,6,Tetuán,POINT (-3.6937063 40.4620695)
Milos,4,Salamanca,POINT (-3.6718443 40.432067)
Min,4,Salamanca,POINT (-3.6729726 40.4393929)
Minabo,7,Chamberí,POINT (-3.6944718 40.4306102)
Minotauro,16,Hortaleza,POINT (-3.6366728 40.4625502)
Mirador de Castilla,6,Tetuán,POINT (-3.7051853 40.4529467)
Mirador del Arco de Cuchilleros,1,Centro,POINT (-3.7082193 40.4145902)
Mirage,21,Barajas,POINT (-3.5828693 40.4480626)
Miranda,1,Centro,POINT (-3.6988496 40.4136579)
Miravalles,21,Barajas,POINT (-3.5798455 40.4710865)
Mis Tradiciones,2,Arganzuela,POINT (-3.7109277 40.399716)
Mishky's,10,Latina,POINT (-3.7627232 40.3903903)
Miss Sushi,7,Chamberí,POINT (-3.697424 40.4254714)
Miss Sushi,6,Tetuán,POINT (-3.693156 40.4554728)
Miss Sushi,4,Salamanca,POINT (-3.6865138 40.4316362)
Miss Sushi,1,Centro,POINT (-3.7000967 40.4145034)
Miss Sussi,2,Arganzuela,POINT (-3.6792136 40.393064)
Miyama,1,Centro,POINT (-3.7099091 40.4222185)
Miyama,4,Salamanca,POINT (-3.6896292 40.4356582)
Mo de Movimiento,7,Chamberí,POINT (-3.6950508 40.4404143)
Moharaj,1,Centro,POINT (-3.700589 40.4110886)
Mola Grill,4,Salamanca,POINT (-3.6735121 40.4330982)
Momo Restaurant,1,Centro,POINT (-3.698155 40.4209071)
Monster Sushi,7,Chamberí,POINT (-3.6935065 40.4293327)
Montados & Tapas Co.,10,Latina,POINT (-3.7430924 40.3915225)
Montaloya,9,Moncloa-Aravaca,POINT (-3.7347037 40.4192797)
Montemayor,15,Ciudad Lineal,POINT (-3.6478356 40.4340722)
Monty's,15,Ciudad Lineal,POINT (-3.6431861 40.4356824)
Moraima,14,Moratalaz,POINT (-3.6504133 40.4067218)
Morao,4,Salamanca,POINT (-3.6865735 40.4366447)
Moratin 40,1,Centro,POINT (-3.6951865 40.4125537)
Morgana,1,Centro,POINT (-3.6974578 40.420446)
Morgana,1,Centro,POINT (-3.6979578 40.4223051)
Morikaen,9,Moncloa-Aravaca,POINT (-3.7169623 40.43367)
Morikaen (mejor ramen),9,Moncloa-Aravaca,POINT (-3.7168982 40.4336301)
Mortadella,1,Centro,POINT (-3.694493 40.422576)
Mother India,15,Ciudad Lineal,POINT (-3.6471608 40.4287724)
Mountain Tandoori Nepali-Indian Restaurant,16,Hortaleza,POINT (-3.6288617 40.4632163)
Movida,1,Centro,POINT (-3.7084644 40.4132934)
Mozzafiato,7,Chamberí,POINT (-3.7031136 40.4360525)
Mr Kabab,6,Tetuán,POINT (-3.7012236 40.4475332)
Mr Ñam Ñam,1,Centro,POINT (-3.7040446 40.4233015)
Mr. Pizza,7,Chamberí,POINT (-3.6927883 40.4365402)
Mu!,1,Centro,POINT (-3.7039464 40.4194576)
Mu! El Placer de la Carne,1,Centro,POINT (-3.7017531 40.415784)
Mual,7,Chamberí,POINT (-3.6985584 40.429438)
Mudrá Plant Based Food,4,Salamanca,POINT (-3.6898237 40.4218371)
Muki,7,Chamberí,POINT (-3.6958452 40.4351684)
Mumbai,15,Ciudad Lineal,POINT (-3.6370906 40.4427341)
Mundo Kebab,1,Centro,POINT (-3.6996612 40.4221403)
Mune,1,Centro,POINT (-3.697031 40.4247724)
Musashi,1,Centro,POINT (-3.7077991 40.4190028)
Museo del Jamón,1,Centro,POINT (-3.7081521 40.4153766)
Museo del Jamón,1,Centro,POINT (-3.7015702 40.4166091)
Museo del Jamón,4,Salamanca,POINT (-3.6746794 40.4254426)
Museo del Jamón,1,Centro,POINT (-3.7097149 40.4228853)
Museo del Jamón,1,Centro,POINT (-3.7056737 40.4163433)
Museo del Vino,1,Centro,POINT (-3.7017857 40.4156223)
Musolari,5,Chamartín,POINT (-3.6803303 40.4430979)
Mussu,15,Ciudad Lineal,POINT (-3.6576733 40.4537791)
Muxia,18,Villa de Vallecas,POINT (-3.645467 40.3738592)
Muxía,2,Arganzuela,POINT (-3.6937563 40.3888575)
Muñeca Brava,3,Retiro,POINT (-3.681655 40.4051364)
Mytakys,4,Salamanca,POINT (-3.6751507 40.4272113)
Más Sushi,11,Carabanchel,POINT (-3.7417557 40.3728785)
Más que Pintxos,5,Chamartín,POINT (-3.6803366 40.4588175)
Más que Pintxos,5,Chamartín,POINT (-3.6877463 40.4568397)
Mérimée,1,Centro,POINT (-3.7007832 40.4243863)
NAP,7,Chamberí,POINT (-3.7074605 40.425515)
NAP,7,Chamberí,POINT (-3.7020973 40.4319669)
NAP,4,Salamanca,POINT (-3.6773854 40.4242301)
NOI,1,Centro,POINT (-3.6906004 40.4220139)
