name,cod_distrito,distrito,geometry
Cervecería Los Arcos,11,Carabanchel,POINT (-3.7409 40.3823)
Cervecería Los Arcos,10,Latina,POINT (-3.745 40.3967)
Cervecería Los Mellizos,10,Latina,POINT (-3.745 40.3967)
Cervecería Padrón,7,Chamberí,POINT (-3.7037 40.4336)
Cervecería Rayal,1,Centro,POINT (-3.7039 40.4165)
Cervecería Restaurante El Muro,12,Usera,POINT (-3.7072 40.381)
Cervecería Restaurante la Cibeles,15,Ciudad Lineal,POINT (-3.6517 40.4455)
Cervecería la Auténtica,12,Usera,POINT (-3.7072 40.381)
Cervecería la Chata,11,Carabanchel,POINT (-3.7409 40.3823)
Cervecería Éboli,1,Centro,POINT (-3.7039 40.4165)
Cervecería-Cafetería La Villa,18,Villa de Vallecas,POINT (-3.6279 40.3754)
Cesar's burgers,1,Centro,POINT (-3.7039 40.4165)
Ceviceria San Joaquín,1,Centro,POINT (-3.7039 40.4165)
Ceviche,1,Centro,POINT (-3.7039 40.4165)
Cevichería Mi Peru,9,Moncloa-Aravaca,POINT (-3.728 40.4381)
Cevichería Rokoto,2,Arganzuela,POINT (-3.6975 40.3989)
Chacón - La casa del Lacón,1,Centro,POINT (-3.7039 40.4165)
Chambao Madrid,4,Salamanca,POINT (-3.678 40.4297)
Chan,1,Centro,POINT (-3.7039 40.4165)
Chao Tian Men - Hot Pot,12,Usera,POINT (-3.7072 40.381)
Charlie Champagne,1,Centro,POINT (-3.7039 40.4165)
Charlotte,1,Centro,POINT (-3.7039 40.4165)
Charnela,7,Chamberí,POINT (-3.7037 40.4336)
Charrua Nadrid,1,Centro,POINT (-3.7039 40.4165)
Che Pibita,7,Chamberí,POINT (-3.7037 40.4336)
Cheff a Brasas,10,Latina,POINT (-3.745 40.3967)
Cherry Pecas,9,Moncloa-Aravaca,POINT (-3.728 40.4381)
Chess,18,Villa de Vallecas,POINT (-3.6279 40.3754)
Chez Madrid,1,Centro,POINT (-3.7039 40.4165)
Chia,7,Chamberí,POINT (-3.7037 40.4336)
Chiang Hu,1,Centro,POINT (-3.7039 40.4165)
Chicago 40,10,Latina,POINT (-3.745 40.3967)
Chicken On Fire,11,Carabanchel,POINT (-3.7409 40.3823)
Chie's Place,10,Latina,POINT (-3.745 40.3967)
Chifa,7,Chamberí,POINT (-3.7037 40.4336)
Chifa Cromarí,10,Latina,POINT (-3.745 40.3967)
Chifa Doromari,11,Carabanchel,POINT (-3.7409 40.3823)
Chifa El Retablo de Kelly,10,Latina,POINT (-3.745 40.3967)
Chikinmos,4,Salamanca,POINT (-3.678 40.4297)
Chikito,4,Salamanca,POINT (-3.678 40.4297)
Chilango,7,Chamberí,POINT (-3.7037 40.4336)
Chin Chin Wok & Grill,15,Ciudad Lineal,POINT (-3.6517 40.4455)
China City,3,Retiro,POINT (-3.6767 40.411)
China Crown,4,Salamanca,POINT (-3.678 40.4297)
China King,7,Chamberí,POINT (-3.7037 40.4336)
China Town,6,Tetuán,POINT (-3.7033 40.4582)
Chincha Casa Perú,1,Centro,POINT (-3.7039 40.4165)
Chincha International,7,Chamberí,POINT (-3.7037 40.4336)
Chinorris,17,Villaverde,POINT (-3.6921 40.3401)
Chipa,6,Tetuán,POINT (-3.7033 40.4582)
Chiquita,1,Centro,POINT (-3.7039 40.4165)
Chispa,1,Centro,POINT (-3.7039 40.4165)
Chivuos,7,Chamberí,POINT (-3.7037 40.4336)
Chiwexuan Ramen Bar & Restaurante - Las Tablas,8,Fuencarral-El Pardo,POINT (-3.7084 40.5021)
Chona La Patrona Tacos & Tragos,4,Salamanca,POINT (-3.678 40.4297)
Chop Suey,11,Carabanchel,POINT (-3.7409 40.3823)
Chorney's,7,Chamberí,POINT (-3.7037 40.4336)
Chow Fan,11,Carabanchel,POINT (-3.7409 40.3823)
Chuan Shui Yao,12,Usera,POINT (-3.7072 40.381)
Chuan Yu,1,Centro,POINT (-3.7039 40.4165)
Chuka Ramen Bar,1,Centro,POINT (-3.7039 40.4165)
Chun Li,1,Centro,POINT (-3.7039 40.4165)
Chun Li dumpling house,1,Centro,POINT (-3.7039 40.4165)
Chunda Bar,3,Retiro,POINT (-3.6767 40.411)
Chutoro Madrid,21,Barajas,POINT (-3.5795 40.4719)
Chuvieco,14,Moratalaz,POINT (-3.6454 40.4076)
Cienpizzitas,5,Chamartín,POINT (-3.6781 40.4518)
Cienpizzitas,9,Moncloa-Aravaca,POINT (-3.728 40.4381)
Ciento Ochenta° de La TraMoya,1,Centro,POINT (-3.7039 40.4165)
Ciento un vinos,21,Barajas,POINT (-3.5795 40.4719)
Cilantro,7,Chamberí,POINT (-3.7037 40.4336)
Cilindro,4,Salamanca,POINT (-3.678 40.4297)
Cinco Jotas,5,Chamartín,POINT (-3.6781 40.4518)
Cinco Jotas Jorge Juan,4,Salamanca,POINT (-3.678 40.4297)
Cinco sentidos,4,Salamanca,POINT (-3.678 40.4297)
Cisne Azul,1,Centro,POINT (-3.7039 40.4165)
City Bell,4,Salamanca,POINT (-3.678 40.4297)
City Garden,2,Arganzuela,POINT (-3.6975 40.3989)
City Kebab,1,Centro,POINT (-3.7039 40.4165)
City de Oro,2,Arganzuela,POINT (-3.6975 40.3989)
Ciudad Feliz,7,Chamberí,POINT (-3.7037 40.4336)
Ciudad de Tui,1,Centro,POINT (-3.7039 40.4165)
Clandestino Burger,7,Chamberí,POINT (-3.7037 40.4336)
Clarita,1,Centro,POINT (-3.7039 40.4165)
Claroscuro,4,Salamanca,POINT (-3.678 40.4297)
Clos,6,Tetuán,POINT (-3.7033 40.4582)
Club de Tiro Cantoblanco,8,Fuencarral-El Pardo,POINT (-3.7084 40.5021)
Coalla,5,Chamartín,POINT (-3.6781 40.4518)
Cocina Asiática Chun,2,Arganzuela,POINT (-3.6975 40.3989)
Cocina Fresca,12,Usera,POINT (-3.7072 40.381)
Cocina Fusión,19,Vicálvaro,POINT (-3.601 40.4008)
Cocina Morenoti,16,Hortaleza,POINT (-3.6457 40.4746)
Cocina y sabor,18,Villa de Vallecas,POINT (-3.6279 40.3754)
Coconut boy,7,Chamberí,POINT (-3.7037 40.4336)
Cocotito,1,Centro,POINT (-3.7039 40.4165)
Cody Pollo,16,Hortaleza,POINT (-3.6457 40.4746)
Colibrí,11,Carabanchel,POINT (-3.7409 40.3823)
Colonial Norte,1,Centro,POINT (-3.7039 40.4165)
Colores,1,Centro,POINT (-3.7039 40.4165)
Come,9,Moncloa-Aravaca,POINT (-3.728 40.4381)
Come Prima,1,Centro,POINT (-3.7039 40.4165)
Come y caña,6,Tetuán,POINT (-3.7033 40.4582)
Comedor,8,Fuencarral-El Pardo,POINT (-3.7084 40.5021)
Comedor,9,Moncloa-Aravaca,POINT (-3.728 40.4381)
Comete México!,6,Tetuán,POINT (-3.7033 40.4582)
Comic planet,5,Chamartín,POINT (-3.6781 40.4518)
Comida China,1,Centro,POINT (-3.7039 40.4165)
Comida Preparada El Dorado,11,Carabanchel,POINT (-3.7409 40.3823)
Comidas CITHE,12,Usera,POINT (-3.7072 40.381)
Como Como Slow Food,20,San Blas-Canillejas,POINT (-3.6156 40.4397)
Como en Casa,20,San Blas-Canillejas,POINT (-3.6156 40.4397)
Compostela,7,Chamberí,POINT (-3.7037 40.4336)
Con 2 Fogones,7,Chamberí,POINT (-3.7037 40.4336)
Con Amor,7,Chamberí,POINT (-3.7037 40.4336)
Con Sazón,19,Vicálvaro,POINT (-3.601 40.4008)
Con Un Par,18,Villa de Vallecas,POINT (-3.6279 40.3754)
Conxuro,20,San Blas-Canillejas,POINT (-3.6156 40.4397)
Cookaluzka,3,Retiro,POINT (-3.6767 40.411)
Coque,4,Salamanca,POINT (-3.678 40.4297)
Cordero,12,Usera,POINT (-3.7072 40.381)
Corner,18,Villa de Vallecas,POINT (-3.6279 40.3754)
Corner 105,3,Retiro,POINT (-3.6767 40.411)
Cornucopia,1,Centro,POINT (-3.7039 40.4165)
Cosme,4,Salamanca,POINT (-3.678 40.4297)
Costello Río,2,Arganzuela,POINT (-3.6975 40.3989)
Costilla,4,Salamanca,POINT (-3.678 40.4297)
Coto,8,Fuencarral-El Pardo,POINT (-3.7084 40.5021)
Cotorrita,7,Chamberí,POINT (-3.7037 40.4336)
Couzapin,3,Retiro,POINT (-3.6767 40.411)
Craft 19,7,Chamberí,POINT (-3.7037 40.4336)
Cre-Cottê,6,Tetuán,POINT (-3.7033 40.4582)
Crepes & Waffles,7,Chamberí,POINT (-3.7037 40.4336)
Cris Café,15,Ciudad Lineal,POINT (-3.6517 40.4455)
Cristina Oria,4,Salamanca,POINT (-3.678 40.4297)
Cristina Oria,4,Salamanca,POINT (-3.678 40.4297)
Crono,16,Hortaleza,POINT (-3.6457 40.4746)
